date (UTC),description,moneyIn (Satoshi),moneyOut (Satoshi),tx hash,current balance (Satoshi)
2022-11-09T08:36:30Z,PAYMENT SENT,0,-2542636966,05e620b47d58f78d677e4500a41578bd4bf7f64f9e5a1a55cbdfc789097547ef,16612745561
2022-11-09T07:32:49Z,PAYMENT RECEIVED,642474152,0,a310c846bf14e893b619046eea6d2d488dd2f5de5f4ab15c0ff0b6ce48d4d71a,19155382527
2022-11-09T05:52:40Z,PAYMENT SENT,0,-4385345801,b5c3a1c7017b48b72ecc728237c2bad4339a42a762603952a0076b2ac699c06c,18512908375
2022-11-09T05:15:31Z,PAYMENT RECEIVED,630008043,0,11eb8e9277949a0595be3ef88f6138018d94f4677741db5105ad77cc5f1729d7,22898254176
2022-11-09T05:11:00Z,PAYMENT RECEIVED,641785376,0,850356c5e1db30a6d73fed823b33ca7fcda1f640514fbcdaf5d6ec652645863f,22268246133
2022-11-09T05:02:40Z,PAYMENT RECEIVED,634184641,0,cc566d9bdd314994ba341d61a1219794bb0dbaeb5c7ca1955335413029610581,22904874131
2022-11-09T05:02:40Z,PAYMENT SENT,0,-1278413374,e00d70ebe653131bdbe718d58b210bc293cbbfc5190d0a9f4325648361f0a3a7,21626460757
2022-11-09T04:50:11Z,PAYMENT RECEIVED,638652845,0,43ef8409fddb67e6f583e260122c8b79749ad83738fb93d1564604f25ca2080f,22270689490
2022-11-09T04:44:00Z,PAYMENT RECEIVED,640888977,0,fdf0a1e0e31e176427be034f5ecbbfab4b4a8136f478b32708ec8156dedf7b5c,22917729880
2022-11-09T04:44:00Z,PAYMENT SENT,0,-1285693235,47e26c8e48d472d71d307e8fe48b3e33ca24b2fb8b2c22d77a005e82240f5197,21632036645
2022-11-09T04:41:37Z,PAYMENT RECEIVED,653268483,0,41ef43a64b8946e370b9523c58bac5b297fd239062d175f4f6d5df52fb88ba4b,22276840903
2022-11-09T04:00:44Z,PAYMENT RECEIVED,641874598,0,be3175211bbb63c0ad634f3b4dd420326b330a5ddfff27ff8734d73f5ae88849,21623572420
2022-11-09T03:26:26Z,PAYMENT RECEIVED,630756438,0,629f90fd36c8a09d5d340acc5cbac76329dfafe2b869bb6cc79eacee12522bd0,20981697822
2022-11-09T03:18:13Z,PAYMENT RECEIVED,626340072,0,fdec6600c14da4d3074d45e2c5874ab3fa4976b25b1c295d8f99a2aee1e83d0a,20350941384
2022-11-09T03:16:27Z,PAYMENT SENT,0,-1960180390,0626f7adba38c3e5199114531520eb63b12b37917077fc66d89c4db74f8d1169,19724601312
2022-11-09T02:59:57Z,PAYMENT RECEIVED,636156541,0,5383b446620c03b939414220b0b61524bfd3c4efe2a99bf0c69ddfb39a51c73d,21684781702
2022-11-09T02:44:01Z,PAYMENT RECEIVED,654343866,0,607d805642e497857d3f3c6c98eae706c08d8cd5ba18077188e5737fc66aba6b,21048625161
2022-11-09T01:31:29Z,PAYMENT SENT,0,-1286322641,220af7782832cf9e627ad59a35d74d0f68c2ae01e71957b3a02c11f16521264f,20394281295
2022-11-09T00:59:33Z,PAYMENT RECEIVED,630360119,0,7ab514ab98a3914b515dbe797aded6cf81868a2c555b46c2ac6ebe53e00e95bb,21680603936
2022-11-09T00:55:19Z,PAYMENT SENT,0,-1285553726,6da848e6b5bc73f03c6e2e6acb91eb458d9806d63a6ad6115af584b8804ff9a4,21050243817
2022-11-08T23:48:52Z,PAYMENT RECEIVED,632971692,0,ef01d26a88d94f1e1342786f34787141f45745c9e9fb4ee18463878e91030d0b,22335797543
2022-11-08T23:40:42Z,PAYMENT SENT,0,-1262252175,24d71f6bee91ff6c5c5daf04806d3227e61def407f2c5aba9a437da10b4c8476,21702825851
2022-11-08T23:13:58Z,PAYMENT RECEIVED,625273262,0,eae2ff3d747ed1f1301758a0ed218f7c03a56e27f4e9acec9c1f7ad556eb9f2d,22965078026
2022-11-08T23:13:40Z,PAYMENT RECEIVED,628189028,0,8d3f73df4c7c0264b9ba6b748004dbdab6c3e8e96940397e9a09627bb0a326cb,22339804764
2022-11-08T23:11:46Z,PAYMENT RECEIVED,646832589,0,3983b301b6e1cb02f93c8136a99890ab6617051414b5abed711886b226949af7,21711615736
2022-11-08T22:52:18Z,PAYMENT RECEIVED,634355858,0,ac73f2f89b7a23d8add6813ac3dec062985fd536bdb12de7c61e4fea5ffbdcbe,21064783147
2022-11-08T22:29:46Z,PAYMENT RECEIVED,642933944,0,057340ba19c9794b6df146860d603888fc87bb91fea770bb779cf7a58584c4f3,20430427289
2022-11-08T22:15:42Z,PAYMENT SENT,0,-1918064731,778d91d3f4586d41ccc88fb9be37d8afb0142deae78a415c6edf8d58cba2f84d,19787493345
2022-11-08T21:43:09Z,PAYMENT RECEIVED,630350062,0,db54ddec96990f59185315280a1c045799ed863e10647e9bfcc7dec808139cf3,21705558076
2022-11-08T21:40:40Z,PAYMENT RECEIVED,642477747,0,affb945e165f5f548845eaac98515b74e68d8ac0af3e8030230b9c2541499aaf,21075208014
2022-11-08T20:01:19Z,PAYMENT RECEIVED,641883047,0,5819b4ff1737b24771d74f026d17b870dc33d29368ad45f02920b90e2d47cfaa,20432730267
2022-11-08T18:21:55Z,PAYMENT RECEIVED,644105473,0,3a86791e170d2e6bc88dfcfa2e327fe2a837da91d89e4a1f09d1c1c3cba33802,19790847220
2022-11-08T16:45:50Z,PAYMENT RECEIVED,646908222,0,0c2d3542a87272ca6fee3ab913fff7da271e564cf64d904b823c068474c56c15,19146741747
2022-11-08T16:36:06Z,PAYMENT RECEIVED,651192967,0,e716c84dc48a504a9e2e1afd67ff23be40344c1c9426497015e530acc0d97882,22359161827
2022-11-08T16:36:06Z,PAYMENT SENT,0,-3859328302,41c81db907deb19c3ca7c3c5b8bd7ed87b16c5df4547e6a45d5d89ade2af7753,18499833525
2022-11-08T15:22:09Z,PAYMENT RECEIVED,643892977,0,9fb90d4a5066f25a27a1d8a1a7c7f22dad2091cc7bb02c6e6af3a295c69752e9,21707968860
2022-11-08T15:10:57Z,PAYMENT RECEIVED,634742250,0,89db45e15f099cd51de96b36b7babe9bf4acacdf940604dcf3dbdd9dafe68a64,21064075883
2022-11-08T15:04:24Z,PAYMENT RECEIVED,642712304,0,9b2161ca24a77e2de0f9ee08317f38a083a02cb594aac37081744a3bddcc5304,20429333633
2022-11-08T14:46:13Z,PAYMENT RECEIVED,634719913,0,fc308e4761af4ccf5f830648b25276b67beeb282fd196a92940fbe60b1f19f1b,19786621329
2022-11-08T14:33:10Z,PAYMENT RECEIVED,630462499,0,c9df00eeac660c24cd47d4e68bfb654bb9fa129dfeb1a9f600eec6559e4f104d,19151901416
2022-11-08T14:00:07Z,PAYMENT RECEIVED,648766979,0,687af61975e14f4f993089b629381dfe2461a33df4b6160a9c6c106b199b850a,18521438917
2022-11-08T13:19:26Z,PAYMENT RECEIVED,643399879,0,66d43a6b48f63eea6ed85e84916bb1e32ac54ab3cdc00db42c9c3ee0a6237297,17872671938
2022-11-08T12:23:42Z,PAYMENT RECEIVED,642293356,0,db3bf11080c36f6ccd052d32f1e4b2269f4edc2ce0de8d5f3424d3181fc3da70,17229272059
2022-11-08T12:19:18Z,PAYMENT RECEIVED,647075552,0,a1892a9f97431adfca51c1a8192fa93c98854eca3bf5a45f19297b1e29be2b00,16586978703
2022-11-08T11:48:04Z,PAYMENT RECEIVED,660918082,0,578702520fcc345ed9b2142d366b6b2d7c2dc6a42d33e696ea44fbb8166fc115,15939903151
2022-11-08T11:14:32Z,PAYMENT SENT,0,-642626844,463576da707699f3aed4ef7bab7ece3f5fef52516bc74e41570e0e70c1e8faf9,18427463357
2022-11-08T11:14:32Z,PAYMENT SENT,0,-3148478288,a3a64d5d1d1396a6709936aa1073046e4f5dc5821bcde9149eb10be325444197,15278985069
2022-11-08T10:45:21Z,PAYMENT RECEIVED,652186756,0,d74011823b76317291b7167751f7ddac8a1f0a9a8477f9484b7fa3aeaefc5395,19070090201
2022-11-08T09:35:47Z,PAYMENT RECEIVED,644485053,0,d4f5dbf579b30b1a0bcf0656ba5c6890b114f827c448f560036215386a42b4b4,18417903445
2022-11-08T09:10:04Z,PAYMENT RECEIVED,641837588,0,53e05aef5ad82eda8aa7a0ef42c8ab4a7933954edb9aa12b3340810d6a5185c4,17773418392
2022-11-08T08:47:39Z,PAYMENT SENT,0,-1256878907,023ae1500c06b9d282b2b4d8a37d3731277dfbeb8cd57b23df451f18f4ef26dc,17131580804
2022-11-08T08:37:02Z,PAYMENT RECEIVED,641674040,0,adf935eed0153aad6bf54ce6ee8527133fc70ee6b7ecc5a297d08ed332e3ced5,18388459711
2022-11-08T08:25:32Z,PAYMENT RECEIVED,643879686,0,e8b0498aa51305d5e5132761c57fa4fdfa6bf7c6ed40c299fbe2159ea6b628db,18379707657
2022-11-08T08:25:32Z,PAYMENT SENT,0,-632921986,387ab536ba3c7563d8e3c09a1e09fb27bf3ffc1cd0e6f6d51d557ad0602ba72a,17746785671
2022-11-08T08:19:03Z,PAYMENT RECEIVED,626499147,0,fae1acac9f88a78e4150624e5976a597cf288d10f930ce5423e6c8681248b38b,17735827971
2022-11-08T07:54:21Z,PAYMENT SENT,0,-1913928970,c9e86487cdd22f7d5b4624aec8dc4ae437f66da49ebfd25bc3adcfb63dc3d36a,17109328824
2022-11-08T07:47:04Z,PAYMENT RECEIVED,625956157,0,455b904667d266e875d02ff9657749a9285ca5b5a6dff49c8c5c724d72fc1ecf,19023257794
2022-11-08T07:45:42Z,PAYMENT RECEIVED,631371427,0,c7bad40adfa484886ec9454f3e6039d1b71211f9ce0f67945f95b0e597e88ef8,18397301637
2022-11-08T07:35:23Z,PAYMENT RECEIVED,629646395,0,2650c68ed49e9b1116158b59e5bfca79144b50f33856b9380f4331ec41e5e227,17765930210
2022-11-08T07:06:22Z,PAYMENT RECEIVED,626719960,0,99880b3c3636a18edfe466e3b65747d0f40c436666f4232d62fdebc715234698,17136283815
2022-11-08T06:57:51Z,PAYMENT SENT,0,-639409516,f56da56332d250cfee403e771149ad5f24bf01dcef332aa5e7d62d8eb1b649e2,16509563855
2022-11-08T06:44:03Z,PAYMENT RECEIVED,626343016,0,9cf9b3c9bcc1e7b54f00ac755ed58f18edcb3ee64e694ada1ee25c0b529ed878,17148973371
2022-11-08T04:42:35Z,PAYMENT SENT,0,-633069137,3714b4dccb6a1c8e8e21c52bf48170003718d6985d314ecabcfcbe72f7ba250f,16522630355
2022-11-08T04:25:50Z,PAYMENT SENT,0,-1277325189,ccb31ba9084a182d3d8bc48ab54e6a7d1fce42ed001762a1b2bbf5a9eafe3e68,17155699492
2022-11-08T03:13:15Z,PAYMENT RECEIVED,630880748,0,12efa1f4729073a7d54fe0902826fdde1f182ed570436eaa90595e6d5aa04943,18433024681
2022-11-08T02:53:35Z,PAYMENT RECEIVED,634679630,0,806b2378994112dfc84c5642fcd4f612f54a1954a709d3a32d68bdcf668980c0,17802143933
2022-11-08T02:44:07Z,PAYMENT RECEIVED,627143686,0,9f9ab45a986ec6c9d7c3cefc718cdd78e0bbba5949c634817fe233a4864e30ad,17167464303
2022-11-08T02:41:47Z,PAYMENT RECEIVED,641092798,0,715a1bbe68a17708847a0c569b6565e0be454301defbb96707e43d9c1800d916,16540320617
2022-11-08T02:08:31Z,PAYMENT SENT,0,-1259108304,b81f87d9f87e97c1e49be076765357eeb51aa2529906056516d399cdc7619b48,15899227819
2022-11-08T01:49:36Z,PAYMENT RECEIVED,626371305,0,ddcb85ddf014a54457724362ad9715b3b88de264a7474853b64805a78851d8a8,17158336123
2022-11-08T01:42:46Z,PAYMENT SENT,0,-1901987702,b1d2e974c98b8be83e937512348c0be4062f268c51b3d2ede9e22c581b47f125,16531964818
2022-11-08T01:33:52Z,PAYMENT RECEIVED,626312530,0,f5ef7678c7620171cafb9e51c68414ffd14bb2bfec8475913028906de1fc2e53,18433952520
2022-11-08T01:11:52Z,PAYMENT RECEIVED,642292303,0,ac6b78efa168703c8fbd5e5962af48de9fd965351c3090d6b8de78f3670827e1,17807639990
2022-11-08T00:53:07Z,PAYMENT RECEIVED,641716569,0,fda374b6b02ec1d4226280073b092840344ec1c89892639fda84793e4327742d,17165347687
2022-11-08T00:36:26Z,PAYMENT RECEIVED,644503521,0,da95788ea3fd0d03889841dd0a81b06b33e39f7a8c22129fdd34797c03936f0b,16523631118
2022-11-08T00:01:39Z,PAYMENT RECEIVED,639221920,0,c9f197bc7d57a86f1306789675bbb17352b98991e5d19c8e1ed09b1b69682c65,15879127597
2022-11-07T23:58:05Z,PAYMENT RECEIVED,641585581,0,84cb812ceadd0505040e2e1a66af03c1a6deec92d5ef72e6e96df26b28df3a29,15239905677
2022-11-07T23:44:02Z,PAYMENT RECEIVED,640424576,0,9a5243ec8f3788607dbc521189442a444475e35d9afc8c34b859371ab13e4e23,14598320096
2022-11-07T22:50:16Z,PAYMENT RECEIVED,651876135,0,66bd7c8d188cb6fdd5bd50adb26cdbc152f5db673a6592317fcb3381e02ede5a,13957895520
2022-11-07T22:32:09Z,PAYMENT SENT,0,-631024911,a827cb23a0ca4086743e606ef2ef014397b7576624cb1bd7863d33857b0fef5c,13306019385
2022-11-07T18:14:14Z,PAYMENT SENT,0,-3177881803,ca008d332330fa6e6e0f3b7439e0b25425dfb81cc806e330b41e6034856003a3,13937044296
2022-11-07T18:09:48Z,PAYMENT RECEIVED,642626844,0,5247e07cd70d9f1a468fba50a7abd603c60ec1dd89cd4e7f4f101a774d9081c6,17114926099
2022-11-07T17:38:43Z,PAYMENT RECEIVED,635418798,0,c920eb12dea13165ace613cb2125c4e8f200cd45df2bc5554a1cdcc308868a6f,16472299255
2022-11-07T17:01:41Z,PAYMENT RECEIVED,632319010,0,ad34b0c54d0bb2c1e38b2e4bef8271f062f20aa7b8283e6f3ebbcf0fec558280,15836880457
2022-11-07T16:48:13Z,PAYMENT SENT,0,-2563446058,8e486c35fc4f05ff9b20289b53e9f409204a6ac73f64ee8a8924bd055bdfd0e6,15204561447
2022-11-07T15:56:22Z,PAYMENT RECEIVED,632921986,0,9f2db20dbc63040940d8e54dd6ac78c90b1717ef00568918b11de59b81b4cbea,17768007505
2022-11-07T15:24:07Z,PAYMENT RECEIVED,632188562,0,e180e32274ba7c1f8f70808ce54061e7cf9c3676cdd2f70024390209b9249240,17135085519
2022-11-07T14:50:39Z,PAYMENT SENT,0,-1934504271,2a76599530a931f55d318538c98e7cc03fe7816f07e0a52ad2124293602757c1,16502896957
2022-11-07T14:45:08Z,PAYMENT RECEIVED,636785571,0,6e62520ffb4e78b7568ec508490e7f902af7694a458cb3bd0d09f00aade1d8f4,18437401228
2022-11-07T14:41:15Z,PAYMENT RECEIVED,644954837,0,d236ce9d0c11c607eb201508ffeadfb4a24f381f3f78578e8c9d249474a15a7a,17800615657
2022-11-07T13:50:31Z,PAYMENT SENT,0,-655817749,c9866aff5d009f210611b977f21ca03ad98799f9e3ba297c1f0b53738d7031ca,17155660820
2022-11-07T11:36:26Z,PAYMENT RECEIVED,639409516,0,07b8a1fdc6ecb502ab21ca86edb40363c6419ef5e770eb640d5c48a71fd3e153,17811478569
2022-11-07T10:18:31Z,PAYMENT RECEIVED,633069137,0,529b008ad6432d9cb8a7d15952d2a53519b8fbb017f9284a35d40becf6cd36cc,17172069053
2022-11-07T09:43:10Z,PAYMENT RECEIVED,637286929,0,a2ef0893dc66b3a1a0c9f0269ac1b260ab33d983fa0395f8ac2403c12d6d7d0b,16538999916
2022-11-07T09:30:35Z,PAYMENT RECEIVED,640038260,0,a66134a0e31030aff3d8c944d6721f9c7415a407eb641a4eb98934596d0db7e4,15901712987
2022-11-07T05:23:42Z,PAYMENT RECEIVED,626029793,0,339ee6b475ecb78c4dabf014608a1d22ed4d66c748fbe0cda0b36a385f547780,15261674727
2022-11-07T04:40:29Z,PAYMENT RECEIVED,636213953,0,a08a7118ee1fe6f4638fff4a83497169c61c3ca186b75a7da04c90d2f64da5c3,14635644934
2022-11-07T04:15:05Z,PAYMENT RECEIVED,635133990,0,334ab61e180117c0b16eef099795859ac8c8f1836c8b11856896ab740716c29c,13999430981
2022-11-07T03:42:23Z,PAYMENT SENT,0,-4390525817,8e841bc1dedd507094ba5cf903ef2a6b5877f951ae74c53ea097f744c0951248,13364296991
2022-11-07T03:16:45Z,PAYMENT RECEIVED,626725224,0,63c82e34c2fc2c2dd64b98af815187ff27bdcafb5f1d45a2b14fb97149ad0b9b,17754822808
2022-11-07T03:12:57Z,PAYMENT RECEIVED,627985463,0,5ad0b3f22b6a44770c5e6bb264bc95fa6e7279957680f70aca83b4cdfa0a1497,17128097584
2022-11-07T02:46:56Z,PAYMENT SENT,0,-1288847898,2656806a2d795ab30c7ffadfd590b06c67ffe8d5cce7935adfd3dd70d24e3b68,16500112121
2022-11-07T01:19:40Z,PAYMENT RECEIVED,628797845,0,046634b8e598e5558b155dd1e73787ed1cf867cfa7af17f733e6b369209b246f,17788960019
2022-11-07T01:13:19Z,PAYMENT RECEIVED,628081062,0,e25221efb8090c5a0393b8e886267d5e1cda7456df96485afa6077fa00e207f6,17160162174
2022-11-07T00:58:37Z,PAYMENT RECEIVED,630639759,0,d98d32391f46f8d88fd6de42bdb3239c81486ab37b4c03cbe8548afcffecd620,16532081112
2022-11-07T00:49:51Z,PAYMENT RECEIVED,637161371,0,5a93ac6a65bc2db5e293beac8e1a54dfb9e2722cdc7c951125113e892df6e74d,19056494126
2022-11-07T00:49:51Z,PAYMENT SENT,0,-3155052773,3f4b93385c01fdd2a56282f46d2a118d4fa0a5e268f36b74e0bc3c366a83c136,15901441353
2022-11-07T00:05:22Z,PAYMENT RECEIVED,642935502,0,1a2790974b85adf8a2ddc216b334a10f7b60405b53d1453672f7c13a6dd43e6f,18419332755
2022-11-06T23:41:49Z,PAYMENT RECEIVED,642896322,0,b960b4b505b5ba35a6425d22e3a521351b7399deabf71babb6eedc301706a5c9,17776397253
2022-11-06T22:46:01Z,PAYMENT RECEIVED,629251340,0,3721d8c4a34e2c9e00af925623382db6b5b2a0b99bcdd36340e26b3eb11eb7f5,17133500931
2022-11-06T22:43:49Z,PAYMENT RECEIVED,631024911,0,417efa748c84c79dee89220100dd4e5477137fb8dc6081d24d2f0c845e1197a5,16504249591
2022-11-06T21:50:50Z,PAYMENT SENT,0,-2540807785,b2b5fc4ab1f121db73e4735807a11c2df06790110b5f07d84f1476d3f30da3f9,15873224680
2022-11-06T21:37:13Z,PAYMENT RECEIVED,644036517,0,abcf00a6f81e5203a4f6b9bb50ed40eac92e6e05a3a67f9152dc489b1a535274,18414032465
2022-11-06T20:00:42Z,PAYMENT RECEIVED,637662798,0,3703861bdc91eaac95ec99538845207d7f10c1c43689b0e875c372a5f441f1f7,17769995948
2022-11-06T19:11:21Z,PAYMENT RECEIVED,635165086,0,87a48490e7818dd875dd6ddbf6d38ceed399e8b929012ad5fe9f3c26c332796f,19699576376
2022-11-06T19:11:21Z,PAYMENT SENT,0,-2567243226,743d079c93a17c3e597e710bbed5e64b48b398929c6327082c5859dc4a20511d,17132333150
2022-11-06T18:53:33Z,PAYMENT RECEIVED,646414613,0,a9c14a8938ef3bf5f66be5698208a79164cbd7c3669b982a951d95b50d326ce9,19064411290
2022-11-06T18:22:11Z,PAYMENT RECEIVED,634612348,0,4702f182dcf8b8e6e47256b59b334f2523945f0b05cefb0519d62ec78af90ea9,18417996677
2022-11-06T17:43:51Z,PAYMENT RECEIVED,633280200,0,222a72e6be1eff5f56887955017c488396527c77107c7a07c0e0655ddb25f6fa,17783384329
2022-11-06T17:40:30Z,PAYMENT RECEIVED,638024616,0,e0219b1de463dcc83b322a8c6326cb8f691f888ad1314404286cefb31987a640,17150104129
2022-11-06T16:53:58Z,PAYMENT RECEIVED,655817749,0,f1e6bae54e131004301c9777054dae2dcd6172e470b0424efde47f9278720721,16512079513
2022-11-06T15:37:27Z,PAYMENT RECEIVED,629856964,0,40bf4fc5691ba8737e59e430798daf92d30e7dd50f40c8e7db0948e84fbc8bd8,15856261764
2022-11-06T15:04:10Z,PAYMENT SENT,0,-1937388720,597c88426b659e41fdfbdd1762d612fd6f29e41b8934bb8458aa5bf97714fceb,15226404800
2022-11-06T15:02:56Z,PAYMENT RECEIVED,644053141,0,112bf053b94bc014be790d83ac9467a84f769cde5496fc2b8064a582029ad7bd,17163793520
2022-11-06T12:46:52Z,PAYMENT RECEIVED,639589618,0,a86154c3f7a78460fc800636ff3b9284d0f981616cf94927b53fa0ae22890585,16519740379
2022-11-06T10:36:58Z,PAYMENT SENT,0,-650842261,cd5886d4caeea7e77c6a90ae5527fa2de396cbe985bfcd10a3bd6e5bce739eaa,15880150761
2022-11-06T10:30:07Z,PAYMENT RECEIVED,626163921,0,d06ea1a8c883d17f8e799754307dd034dcb150d00f9d58c9bc66e33a38083ae3,16530993022
2022-11-06T10:16:56Z,PAYMENT RECEIVED,647735602,0,7834100d4b54e89dd8abdfb5c454fd931448fc31f5858e6a331e3011a255d245,15904829101
2022-11-06T08:05:48Z,PAYMENT RECEIVED,641112296,0,9d6d8a4c7d19570098126114c04cf0ddcfbabe6e45018545d08c48dc7fa9b47d,15257093499
2022-11-06T07:17:34Z,PAYMENT SENT,0,-651712437,6b079a2a312ad09dbfe032fa49a2fb678a9f29b79239fe63457316056edbb130,14615981203
2022-11-06T07:15:00Z,PAYMENT RECEIVED,630269045,0,277ebfcd855915f4b42a57c39ff6289b6715630ea9f9055bdc82248ee2e674cb,15267693640
2022-11-06T07:02:23Z,PAYMENT RECEIVED,631855718,0,7ac4cc085f96fda70710a0fd96193c592074fc77899a92ae069396c4262c355f,14637424595
2022-11-06T05:41:24Z,PAYMENT RECEIVED,627138223,0,959981727482307d817e9819ec2cc4462a44aaca91314786ed123ca0667790f9,14005568877
2022-11-06T04:19:06Z,PAYMENT RECEIVED,643896111,0,9bbc5c193fb6f048dd683b7c8d37f05f495215698fedf2337bffe7d2a34c41df,13378430654
2022-11-06T03:24:07Z,PAYMENT RECEIVED,628958023,0,dd739bf55f4655ec07f02242c8a1891abd9067775958fb0fe7dd51c5734504bf,12734534543
2022-11-06T03:18:04Z,PAYMENT SENT,0,-8200045688,1df64ac2e3296634d393cc10f7ff170c4d9a6c7fafa8612c7fbf60e5a5a315f1,12105576520
2022-11-06T02:54:29Z,PAYMENT RECEIVED,632138928,0,4b1ce4469c2f90e0445dc7d70115cf4806a58631ddc2c8ce0455da59701ba213,20305622208
2022-11-06T02:09:46Z,PAYMENT RECEIVED,631880877,0,656dd686bd47d9550000b00ea0fbedaceb98973ef450bbfa0b0c1bf17e974eeb,19673483280
2022-11-06T01:37:31Z,PAYMENT SENT,0,-636881874,42e8cb508cd9d7307aa59d7b218c696f297feb398a030f02b36bc143d0052eb9,19041602403
2022-11-06T00:44:48Z,PAYMENT RECEIVED,639860903,0,467019b3634285261221519bfb688841a63003c5ae5f08e27eed8fc0b85c6358,19678484277
2022-11-06T00:38:58Z,PAYMENT RECEIVED,653450135,0,2b149a0e6d21a88ab457b82cbd9d624e64f56bba610cbdf3f0151b4cb92e9f42,19038623374
2022-11-06T00:04:17Z,PAYMENT SENT,0,-638114283,f400b1cc516da8c7634aeafe459465647bf791c9295cd23db2f70562229ab095,18385173239
2022-11-05T22:05:33Z,PAYMENT SENT,0,-1921135063,cfb9ce4e6fa434c8a240b307cd8b43674e91e4e35c74c4fd2862996adc31b988,19023287522
2022-11-05T21:50:01Z,PAYMENT RECEIVED,627718957,0,155cd990239d65324b9db21b810820eed3e954c42036e1dfc2bf2f4ab1f91737,20944422585
2022-11-05T21:46:17Z,PAYMENT RECEIVED,632031468,0,72c889ebc13ac606dcef25355f9af9a7841c97c6fc4c3c7d594834cb637d411c,20316703628
2022-11-05T20:28:31Z,PAYMENT RECEIVED,625885819,0,00fcc132d47d3778d527516a5cd85f980535d767c74b891c713f92d391b806f9,19684672160
2022-11-05T18:28:16Z,PAYMENT RECEIVED,636587963,0,c1c298bb79f0b5492f98a4d0d14394202e0bb44e0dedbabefc019596437e979c,19058786341
2022-11-05T18:25:50Z,PAYMENT SENT,0,-1286754248,52e399deeb3c41296c1f4838edc19999d08bc7ccf645780f5b7e0a44a776e2c5,18422198378
2022-11-05T17:46:54Z,PAYMENT RECEIVED,650842261,0,d761ee36180d9dcb8c6ffcdcab845d5b5415fed913f666bb01185e1e3e451444,19708952626
2022-11-05T16:57:00Z,PAYMENT RECEIVED,632741278,0,ec785d3571d71392fb5f085db9fc74386cd32af74713a3d7a8a8e637ac6fc556,19058110365
2022-11-05T16:49:42Z,PAYMENT RECEIVED,629453519,0,2bbdcee140406e32363b256fe4a90f82df0e25d3a1ad1fb29f94ee6e4000c793,18425369087
2022-11-05T16:21:23Z,PAYMENT RECEIVED,631593614,0,6b392234f02ecb717e2499a6304256705f98741a55ffb0c6e2ca8609ca6ae45d,17795915568
2022-11-05T15:46:29Z,PAYMENT SENT,0,-1945937433,aef49050f24de6d4405bb77368535e0bdcadd2cfd5bae1b5fea4e14abd63576f,17164321954
2022-11-05T15:19:50Z,PAYMENT RECEIVED,651712437,0,e5ea6f7fb32c0b68f2bdb69a692b2351cf078ce4dcc98a4b6184f92b85a97257,19110259387
2022-11-05T14:13:43Z,PAYMENT RECEIVED,637344225,0,290ab677bfe5cbf312667153aaf9474ad786edd0cedf5ceba63b959f78cd628d,18458546950
2022-11-05T14:03:44Z,PAYMENT SENT,0,-1948142839,d1a24b4260638d3fe0e03f8fb92313b2cd67d45194fa69bc11f0ecceec2ef8fe,17821202725
2022-11-05T14:00:03Z,PAYMENT RECEIVED,626155958,0,83168b10e3558d7778056ae313808a0d52e6c790ec142070a43b92441a2b1fbc,19769345564
2022-11-05T13:36:39Z,PAYMENT RECEIVED,628504916,0,7e1ee6831698c924ac4269be7db6330c9e7cddf801cc9e6b132acf955c4669bb,19143189606
2022-11-05T12:52:20Z,PAYMENT RECEIVED,648063007,0,6306041ef8798253da4332583e0d434c08d193690fcfd2f640dd333ef00d044b,18514684690
2022-11-05T12:10:35Z,PAYMENT RECEIVED,646018929,0,5ef5c519f4edae20eccd6894aee0da5aa0bad51bc079b44084558d8d7aac3ae5,17866621683
2022-11-05T11:10:36Z,PAYMENT RECEIVED,643306784,0,25d48ced15b23602047a6bc5e16d39c1646c631d44dade77b4ad7e37cf844d6b,17220602754
2022-11-05T10:49:31Z,PAYMENT RECEIVED,644892515,0,0bdf3f5067861ade5667e9e730f8798de41482f892a686f06c55586be264d609,16577295970
