date (UTC),description,moneyIn (Satoshi),moneyOut (Satoshi),tx hash,current balance (Satoshi)
2022-11-05T10:15:39Z,PAYMENT SENT,0,-1970125962,6b4757a3a39702874c4f2b88a3187dfedd884f29cdf920e88a79dd4f3b6c4a56,15932403455
2022-11-05T10:04:20Z,PAYMENT RECEIVED,629420384,0,59d168e7b5a037793fb3c0e74e4ef9e6767454e08d7907c8298809c2ab7284a5,17902529417
2022-11-05T09:21:11Z,PAYMENT RECEIVED,628354614,0,c26774cf72dda0b000b4bf862f5c516d168e51d12ac57a758e9f62bbd363f570,17273109033
2022-11-05T09:06:32Z,PAYMENT RECEIVED,627607979,0,8044a000dd6a42aec2a33d96ed99832d269a2876b4edd94b7efc36e264805958,16644754419
2022-11-05T08:42:38Z,PAYMENT RECEIVED,630173829,0,078b4b26b3bd25bab53fccafaf8cdb9e4c1178a666a9f5548e6669dca6e87446,16017146440
2022-11-05T08:34:19Z,PAYMENT RECEIVED,630305782,0,69e0e24336b4b7813bf551c9026216458b482ac589c44f6cac17fca0beea3922,15386972611
2022-11-05T08:08:23Z,PAYMENT RECEIVED,632424585,0,521aeabf0a2175a8a626c0976184c5eb43539d7c39367041a7e0e39a554202a5,14756666829
2022-11-05T07:35:59Z,PAYMENT RECEIVED,638114283,0,16962b5441dab85bb9b5e2402d3a1f29154805c7fadce54dad5e753b11afc8de,14124242244
2022-11-05T05:16:04Z,PAYMENT RECEIVED,640438649,0,8dba878f2d479eef6437a24928c2140eda1da810edb1a9824d31d29e7a1d9244,13486127961
2022-11-05T03:33:48Z,PAYMENT RECEIVED,629350248,0,58d9be5cc507f03b2d55d7107bb3fad839b5342efed83a5b8a66e75c748bcf42,12845689312
2022-11-05T02:36:10Z,PAYMENT SENT,0,-5675181975,b4501ad25e1fc9010c9262eee106e3a4a76a3dcb3e7b21939584984c58d4a546,12216339064
2022-11-05T00:34:06Z,PAYMENT RECEIVED,631877199,0,da6fee37a044e0c2853852e4f457b6ef5065771aca27b06de19d162780abccc4,17891521039
2022-11-05T00:28:08Z,PAYMENT SENT,0,-2555674954,e63cca98ce7d3b72b622984a3028b79c156fb4d0a33a385f64c240c0bc600289,17259643840
2022-11-05T00:18:27Z,PAYMENT RECEIVED,631648424,0,8a14b36a5a41f0d4e9f3bbcf3a2eb5cec9b19ea61f49160f5e732501bbda0b7e,19815318794
2022-11-04T23:34:12Z,PAYMENT RECEIVED,656140124,0,d389caf521a011be0136d5fab9286eb6bcc5d46f7660137dcd393563bab99f01,19183670370
2022-11-04T21:18:46Z,PAYMENT RECEIVED,644603150,0,d370788de3bd2ec7ad8508dbc5feec9094816e30b9557875314bc5d32b60cf31,18527530246
2022-11-04T21:07:40Z,PAYMENT RECEIVED,639771412,0,3ca5780d06dc2d82c8be54886447e7c43438b1ec38f273af7d9d61738c55a055,17882927096
2022-11-04T21:05:14Z,PAYMENT RECEIVED,643152538,0,5f6267a48ea532fc5a73c4297c033aaaaa287ffc7b80a20451d47fdff133c9bf,17243155684
2022-11-04T21:01:42Z,PAYMENT RECEIVED,647463969,0,092fc7de057a1812002030979b7edafb1d574dd1a731000c6846231c2731d610,16600003146
2022-11-04T20:51:51Z,PAYMENT RECEIVED,651608322,0,044aca6e3d8bef2d30c4c5e5e15b0690a64b2af58ad21dc5f993a9801357959f,15952539177
2022-11-04T20:33:05Z,PAYMENT SENT,0,-1927732911,daeef0d2778b37c400e498c51f267d68a3af2784636251fe5cc7a49fa762f613,15300930855
2022-11-04T18:32:04Z,PAYMENT SENT,0,-2582750967,4ef1c0bfab514955959eb543b50fd3a72aeb2fd2ecea22d2f69821d5a8265c6f,17228663766
2022-11-04T18:31:33Z,PAYMENT RECEIVED,636881874,0,ba946631cb8d905fd7b6e3db3395be4abf1ec57dab6a42d54c18887cc6d7e5dc,19811414733
2022-11-04T18:12:10Z,PAYMENT RECEIVED,640925002,0,fa3a3f8fc35b8e89c7220725db7a6ca5e8a014fa8ae4d2aedb9a8e7a4f5c6912,19174532859
2022-11-04T17:01:24Z,PAYMENT SENT,0,-2604734218,3556c9807d253f5ea2240d028292a29b5c351768222dbf6eca561b1b356080f2,18533607857
2022-11-04T17:00:40Z,PAYMENT RECEIVED,645194159,0,64d4ad9697340c3edc46c12736b63e5964c1f8cecacc1a196a245882651063c4,21138342075
2022-11-04T16:05:40Z,PAYMENT RECEIVED,662532685,0,99ef4a1b35d69c73267567b7b8f80abaf201a97cf3680817dabd9ca4f2c223c0,20493147916
2022-11-04T14:58:46Z,PAYMENT RECEIVED,652530227,0,ddce8aa7bfcb355c2c933d38b1705ca3acdb4cec299abc55807eaaafa81cb7af,19830615231
2022-11-04T14:25:04Z,PAYMENT RECEIVED,655063050,0,df358cb3cdc33eacf8777791f221621284e0209234c37cba40d9bfc2a6635fde,19178085004
2022-11-04T10:42:15Z,PAYMENT RECEIVED,626671736,0,1f317f5389c0d8c8f7ebf866ebc3416abe03a166d820703f174fe1789febf0d6,18523021954
2022-11-04T10:35:16Z,PAYMENT RECEIVED,643601710,0,aceac7be20b4f32e04f7b9c54616814e23c8099bf705d57dcbe330d5242b64ff,17896350218
2022-11-04T10:10:58Z,PAYMENT RECEIVED,649070548,0,a22dc4d117086e5dc2d4e79e26b18ca96c91a741d4346d7cc231d55eac82b725,17252748508
2022-11-04T09:56:13Z,PAYMENT RECEIVED,625823058,0,4a402afcbb6d9b4a152e17c99a8e465f5842e5bd401423111128e9d726a87834,16603677960
2022-11-04T09:55:18Z,PAYMENT RECEIVED,631495335,0,69ba76de940696a1c4f27b30fa443134518d3f73570f05e005bd5c08c78a78b9,15977854902
2022-11-04T07:42:43Z,PAYMENT RECEIVED,625435409,0,5af01178da77ce2f01b07b6cf525d74030a2d47c786f67ac68e270a6e38e5145,15346359567
2022-11-04T05:20:01Z,PAYMENT RECEIVED,632996693,0,dd51cee84efadf6993cf9e0999edd859416f179a8c9280f2713e3fe33df0bbea,14720924158
2022-11-04T03:56:54Z,PAYMENT RECEIVED,638063284,0,d0ad4d174562722c75b4046fdd21dd774b5e77a0cbdd227f8b1b23fb90e4fbfb,14087927465
2022-11-04T02:55:59Z,PAYMENT SENT,0,-5051410593,3fe93f3ec1630f84332575b33b2781759706c45ec04b4528c9dd164bec3ca2ce,13449864181
2022-11-04T02:03:14Z,PAYMENT SENT,0,-1265779929,bc424240a7fa2094305fc7fc6a6e015ede5d89219f441cd43ff12c83c058b256,18501274774
2022-11-04T01:45:11Z,PAYMENT RECEIVED,629485962,0,b6641496c747f70011f1ab68c4dd18bc24505ccdbc3d1489fb1b2779901ad1cc,19767054703
2022-11-04T01:33:27Z,PAYMENT RECEIVED,645412514,0,34e42a31540f2b840b721817fa33ec598e060b13d2f0975c9565e5b03f5025a1,19137568741
2022-11-04T00:20:43Z,PAYMENT RECEIVED,632137722,0,3279e761901b3d1455b9b8239cc615082816963baec38fcc05b272a6bee1a686,18492156227
2022-11-04T00:14:10Z,PAYMENT SENT,0,-1276954554,eb66b9ceb4a55be4430742879b0c2c890f8fbae25a724eeec51befe0efaa7c9b,17860018505
2022-11-03T23:37:41Z,PAYMENT RECEIVED,645047694,0,d38760a850bb8a0f797b1b8442a5f29edb4c77fbfde52f265f89f9b4fe3f40be,19136973059
2022-11-03T23:06:23Z,PAYMENT RECEIVED,644599593,0,8e99a12a2d2eaeffa2d54f9de68ced11d6599948a17ca8d0a9e50ea6d5865425,18491925365
2022-11-03T22:44:51Z,PAYMENT RECEIVED,644498799,0,bde8aa91e5f83b3aae217c1c494fc2a13716d3a22ebf1e014d45d5ae5ac50836,17847325772
2022-11-03T21:25:39Z,PAYMENT SENT,0,-1266087734,1cc238245cfa82baa890e5cfa665f8a1b80a7b6da0a0b3c6d5f2530d655f31ac,17202826973
2022-11-03T21:06:02Z,PAYMENT RECEIVED,648604881,0,cc3070a4ca02b9baf041caf360e4c8015de1b5ca113680d481d57159e6f87b77,18468914707
2022-11-03T19:45:46Z,PAYMENT RECEIVED,627692551,0,b6c8aae5aa83bd558e863b04cc0c5a430744a5127c68666ac1b4e7d0b47a7d7b,17820309826
2022-11-03T19:28:43Z,PAYMENT RECEIVED,625545652,0,5d15fb02affde199e697c143d49e278e8af58d8b0c7a7a7c15ad371b122ec6e0,17192617275
2022-11-03T19:24:58Z,PAYMENT RECEIVED,632321466,0,054911f2dc7c850a684261a7d5762d0d1a017d9f4367e2236e3f93a99ddcb3cf,19104364346
2022-11-03T19:24:58Z,PAYMENT SENT,0,-2537292723,296c54ee133ced64e2b3abc672ef4b9b7cda668b1270d651db5fb67e0fe62051,16567071623
2022-11-03T18:44:52Z,PAYMENT RECEIVED,643122186,0,a5e004b013d63b6ad81e4be954c4b94e181d2344cf698cd543bac9cb773482f6,18472042880
2022-11-03T18:22:10Z,PAYMENT SENT,0,-3825006906,347fb0c855269f98c990df9fb43aec0d3d8522e0eff25a1f53732f29d00f5659,17828920694
2022-11-03T17:59:03Z,PAYMENT RECEIVED,638339982,0,2261fa2b29960621e7706e0624dc2141d6e2c15142977b2c4f54631dbeefaa26,21653927600
2022-11-03T17:17:25Z,PAYMENT RECEIVED,632772563,0,81f460bb631c3575ec1243a58c756ac6f54bdddbd60a43360c01f9bb283c3a08,21015587618
2022-11-03T17:15:17Z,PAYMENT RECEIVED,639468926,0,7b44126bd1504a0ecb75c3fd25a5f8631469339b75a41d92bdb149c79a212349,20382815055
2022-11-03T16:52:55Z,PAYMENT RECEIVED,664467127,0,7a7cb7ffc428c6ab023a8de81d3fb3ef1ce1df943cffad20a5236c0721a042d3,19743346129
2022-11-03T16:24:29Z,PAYMENT RECEIVED,646868243,0,faefad5555396e16c65c38e24f8c2d413c035384ed9907cb33efc53fe1b5a399,19078879002
2022-11-03T15:54:05Z,PAYMENT RECEIVED,639802762,0,5d686cc0b77397c193126110457f6928228dfa320a1c88a5690bcd08eb7d8b8c,18432010759
2022-11-03T15:42:00Z,PAYMENT SENT,0,-1290365425,9b51286cc859efb50d28dfc1769ce2d382d814c6436685f6b55a677156c99457,17792207997
2022-11-03T15:15:17Z,PAYMENT RECEIVED,640974879,0,da6684f2bbb69b881bb2141dd24f349873b6116cf459ba4af65fdf9e315ba314,19082573422
2022-11-03T14:29:15Z,PAYMENT RECEIVED,650276662,0,80c4fe8bcec6a69d7ded1fa8fcdf2b472de1fde8d299b74319db9b2047f9df3d,18441598543
2022-11-03T13:33:21Z,PAYMENT RECEIVED,636793957,0,d7a0b1fd96f21771b44e224af4e238113bc5e07994fb36520c60beb4165528d9,17791321881
2022-11-03T13:15:29Z,PAYMENT RECEIVED,641345518,0,5c5711368868f7ff26476f22b88a1b991241269c939d707e084b349e889d9bde,17154527924
2022-11-03T12:43:00Z,PAYMENT SENT,0,-1317561433,56226aecc3c2ac3d1658ee59873fc7e760fddddc4523d75e9049d9df500022b8,16513182406
2022-11-03T11:31:18Z,PAYMENT RECEIVED,655652390,0,aceb48e68e9e277147723c0d21bf394e9233da0841deeacbf80e74a0db2f6926,17830743839
2022-11-03T10:52:24Z,PAYMENT RECEIVED,634549844,0,d2821ddf8feae435d320bd2398e327f92d138d367a6af27d81627bb54f9e0763,18454148445
2022-11-03T10:52:24Z,PAYMENT SENT,0,-1279056996,e3df34a8ed0a0228a4dcb5e7e0cca0a2c1f2815e37d5e3e04102f46e827ae251,17175091449
2022-11-03T10:39:45Z,PAYMENT SENT,0,-2588534426,7dda3464d2092a2c141cec1fdc776614b12cde32aaf88f2471000390b6a37cab,17819598601
2022-11-03T08:16:14Z,PAYMENT RECEIVED,645578785,0,ce9c754e38489767fd16e052a41eaf3995b4c115336323311bd3ce44d6a5c11a,20408133027
2022-11-03T07:59:09Z,PAYMENT RECEIVED,631230085,0,490a2db8b363774ad0f36d9d5707fba5fe727fe457ea0f4ab488dfba4c7008f6,19762554242
2022-11-03T07:28:28Z,PAYMENT RECEIVED,626180645,0,b86b5dd428860c66a6169d56f3f082bced83ed2ac093828c3a401f228f2766ca,19131324157
2022-11-03T07:26:53Z,PAYMENT SENT,0,-654475972,8fec75894a8dc16b936e92588ece481b4ac64485e25804a868f3f945a188265b,18505143512
2022-11-03T06:27:51Z,PAYMENT RECEIVED,633762150,0,207da156a3cd0ab9f2d8ca07396b64a36c2314f4c66c80a15fa82cc499fcb45d,19159619484
2022-11-03T05:18:06Z,PAYMENT RECEIVED,629965174,0,521ee2be16b49994e5b7e2d2af8d1845cb208394f087d131d3afbeed9b930fce,18525857334
2022-11-03T04:04:33Z,PAYMENT RECEIVED,633801382,0,54330d84d65cf5732e7fd7efc5a68fb9043f579346560e96553732461911a920,17895892160
2022-11-03T03:58:34Z,PAYMENT RECEIVED,637948461,0,b76116e73c548f60c463b1e579a54f14791a94a4ac17af0bbf5e4d0a6919cf53,17262090778
2022-11-03T03:41:26Z,PAYMENT RECEIVED,632325584,0,4e82576f9cf80d095ee72b6b25a4533390250ad7e13cceb9fb16274e3ed91f89,16624142317
2022-11-03T02:47:29Z,PAYMENT RECEIVED,631375769,0,78269dd843d7e0444887e84adfd6c48000979fab192e85d74b635bed8cd2395e,15991816733
2022-11-03T02:27:00Z,PAYMENT SENT,0,-7562846741,11fdc432f2be0beb9095f7b166d799064b803a3d24284a420def17f0e422be84,15360440964
2022-11-03T01:27:15Z,PAYMENT RECEIVED,633132566,0,072217f6a44a86fb0bbadf655a706e0847b4c422b99e0b72f4fa2b1b2fc38bf9,22923287705
2022-11-03T01:26:00Z,PAYMENT RECEIVED,645400206,0,66195160426298fbb7e6659a187c8ed3ceab49c4923afe6ca27b349d4e68f2ad,22924745724
2022-11-03T01:26:00Z,PAYMENT SENT,0,-634590585,fa5f73296a3dbdd620e7f03285524915938414bece494b62c31e3114451e8b3f,22290155139
2022-11-03T00:30:10Z,PAYMENT SENT,0,-2562655857,c9cbfb7bea8817f53ef7d90bb9335bf52c3c8f4f16106fdd79f6f8d61e2d06ae,22279345518
2022-11-03T00:29:17Z,PAYMENT RECEIVED,644691067,0,1ac622b12ea5aea7bd9594159ce7876af1092ca0623be6671913d349cb8c00f7,24842001375
2022-11-02T23:20:45Z,PAYMENT RECEIVED,645674358,0,a18c2db5e5ac82cdad47418d7b622323315b45096f5aea242925fab63bd84e48,24197310308
2022-11-02T21:32:35Z,PAYMENT SENT,0,-1274552949,9a61d368234f524ecaead8ccf6164516200a39cd97d3da10fa5415e741e2005c,23551635950
2022-11-02T20:10:53Z,PAYMENT RECEIVED,657488993,0,eb18717012e370c224b77e64bfc23b16ec0512ad4f14b728882f485b71ace671,24826188899
2022-11-02T19:45:55Z,PAYMENT SENT,0,-1279135982,e97faf675d8a89df0a69be9621ec53700d8e875534069e6a48c6b71f2530f5c7,24168699906
2022-11-02T19:14:13Z,PAYMENT RECEIVED,660072440,0,c9dc38ba4ebadb4639039233e89a0d859bc15da35f51db9566d9171519a57ec7,25447835888
2022-11-02T15:51:44Z,PAYMENT RECEIVED,635855353,0,a4ab43ab01a6cbb7330bedb5f9acd309634d592d2fa21b8a69dc857a24df05db,24787763448
2022-11-02T15:22:35Z,PAYMENT RECEIVED,639221496,0,868c8007c93877a4565e7c09ef4d66d22b475fc70d1d306c63d9746d205ba8eb,24151908095
2022-11-02T15:02:20Z,PAYMENT RECEIVED,629843730,0,ff38e16abf649ee13429249d30c6049585353e9b999a10f4baf6cc6cfbae35d2,23512686599
2022-11-02T14:48:01Z,PAYMENT RECEIVED,629693410,0,72af587808eb7c8963856d2fc86e73e1483f19e25feb4e15a3674368fa84cba5,22882842869
2022-11-02T14:44:09Z,PAYMENT RECEIVED,634118141,0,4e3d5e49500345c090241121e66b741c689fba017cd5130d50166269d1e6e0e2,22253149459
2022-11-02T14:30:53Z,PAYMENT RECEIVED,636650888,0,e86319818d0e883dba3fa03086e4ede59d787ef3e4adc6f47b7fec737a950e98,21619031318
2022-11-02T14:08:44Z,PAYMENT RECEIVED,629255011,0,f2d0173b4b2777458bd8d83ec9528f652f9d6f8d0163b53ab655ea3a68ba5c4a,20982380430
2022-11-02T13:54:07Z,PAYMENT SENT,0,-2580195746,5b08aca35e0be98c981a7cf1e5de92ce3a7965916b09022fa3f8c01c4f22322b,20353125419
2022-11-02T13:48:37Z,PAYMENT RECEIVED,625000000,0,d4e3d5d42e40c64116aa992c97459db2d7373ea31181a4eb2475e32ad720eb73,22933321165
2022-11-02T13:24:51Z,PAYMENT RECEIVED,654331333,0,53cd5d16898e950ace8f1cc62d06b1119dd59bf78d819610ec801f8926132b8e,22308321165
2022-11-02T12:48:43Z,PAYMENT RECEIVED,654475972,0,5d2efabb12eed3166819893ab7610dabf206861350d02aebc0de0e9524f95cff,21653989832
2022-11-02T11:59:24Z,PAYMENT RECEIVED,646978549,0,9a3031bce4063d6f2ba900a7038f561662070aa39793393d0717c3de7b1d51cf,20999513860
2022-11-02T11:10:50Z,PAYMENT RECEIVED,636754617,0,3cfed71f65985a624af6e4762106957825ec904512c0cbaab2392fc3be4bf950,20352535311
2022-11-02T11:09:43Z,PAYMENT RECEIVED,646340737,0,7d9089c13bacf019c7491791ce46e7dabef7a2f0681da1716d6e0dc72e68e4ea,19715780694
2022-11-02T10:44:30Z,PAYMENT RECEIVED,639835500,0,488f760af3b786f42817d0b8e4c96f635392eac5d0ef2351fc80f5dda068e37b,19069439957
2022-11-02T10:42:08Z,PAYMENT SENT,0,-641585731,63e6b41757f5e7a8b2a8c89763f6943fe6020ffe87787bb935027831cd2d28af,18429604457
2022-11-02T09:07:27Z,PAYMENT RECEIVED,625820233,0,8b064e79bdf26ad7d681f64c81af4d60d602d81963728f6f054b358d827ccb14,19071190188
2022-11-02T09:06:25Z,PAYMENT RECEIVED,636227701,0,8ce77744823d49dfecb3eeddfcc6dab850a65574765b4b8fafe5278e50b92e2c,19095177603
2022-11-02T09:06:25Z,PAYMENT SENT,0,-649807648,768c866866874b429003af6ee7812cb63b6b4b7d090d745bc7be2d09cfcb408f,18445369955
2022-11-02T08:30:54Z,PAYMENT RECEIVED,632410314,0,14ae188f057a34eaa491439234c05ab4a53566c144403d5ebea923f56071fe9d,18458949902
2022-11-02T07:24:29Z,PAYMENT RECEIVED,640883807,0,755d7ee9207a71048598baf7a9a4ead5c60c045827eb0680322e205f0fc5c628,17826539588
2022-11-02T06:13:55Z,PAYMENT RECEIVED,626711248,0,e3152dcf038bbdb182437f8d2390dc71fa518e1e6fc3c9721693867ce5c9ed35,17185655781
2022-11-02T05:42:35Z,PAYMENT RECEIVED,629825269,0,dd366dc8831bf007c6db6498a4a5ede0aee05db9f223550ac90ffbac2d8cc6f5,16558944533
2022-11-02T04:57:36Z,PAYMENT RECEIVED,627153880,0,58d3dd7cda84fb413d60554c70362212b60e0d933ff0a6142c73f7b47ba49322,15929119264
2022-11-02T04:23:51Z,PAYMENT RECEIVED,631782042,0,aa38518fd9496c10247a54fe1064883d4b293ca3022dcdaa2b58c60c882bd4b5,15301965384
2022-11-02T03:33:03Z,PAYMENT RECEIVED,630483678,0,310a63f34ca2654f085c23846ece0d5ea36c3e72428dd325cd3ace38113115cb,14670183342
2022-11-02T02:33:03Z,PAYMENT RECEIVED,630995866,0,b554ead71d12a7e7ba90ac76055338b5ecb3d0529f1b99c33f2acee2191dd1be,14039699664
2022-11-02T02:09:47Z,PAYMENT RECEIVED,632819183,0,a1ff0abea9a9b1d14d1630b992e0a986349d20302088a61a4f98933edc5dec8e,18419763703
2022-11-02T02:09:47Z,PAYMENT SENT,0,-5011059905,2bf938fcec5da257c77740b1ea5b2c13aa5c77a978cc960777b65c2556fae06d,13408703798
2022-11-02T01:52:24Z,PAYMENT SENT,0,-630323601,cb29cbbadccb909f7048e10234ab10150cdfe1522a345bb42423d082e656dce2,17786944520
2022-11-02T00:59:28Z,PAYMENT RECEIVED,638182012,0,809e95d7afcfeb68c3f00eeef9c64f278610aae0cd77a90d3378bc8db1cd0a4a,18417268121
2022-11-02T00:37:05Z,PAYMENT RECEIVED,626774560,0,fab9b7340a3c9f9a10bb3fa48e529ce87baf79f6f74b5f3cd2e72596e5429d5e,17779086109
2022-11-02T00:09:45Z,PAYMENT RECEIVED,641641074,0,3123f99951f48fe711c98c78b4cd07fbbecda744c48c723de81431cf3cc0aad0,17152311549
2022-11-01T23:59:12Z,PAYMENT RECEIVED,634590585,0,9b679c2d99341eead83de7f8327b5e708b6310acbc249e4977f9c6958f3ccd0a,16510670475
2022-11-01T22:27:09Z,PAYMENT RECEIVED,631852708,0,8d35ab55cd1e16c079bc6f17aff2a49f740d5c783b96bf43399825cfd0e907cb,15876079890
2022-11-01T22:26:00Z,PAYMENT SENT,0,-3182173770,79762feb4cc584d7c2f354bd24acb1b33c3425690a345cec41cf53aeeafa1ef4,15244227182
2022-11-01T21:19:26Z,PAYMENT RECEIVED,640987015,0,b91070cda450e5eb77fc538a8d0d9db51d55fbf176d0fe48e655819e8aeb2a63,18426400952
2022-11-01T19:26:40Z,PAYMENT SENT,0,-1925279152,a0ef8df17ae6e3a008d79b123c675329a41dbe98fbe59294f2ccdf314874de3f,17785413937
2022-11-01T18:59:32Z,PAYMENT RECEIVED,640380934,0,547c7672a3b625baab1cdb6c078f67c2d32be0c0892c500036ba4b7797275fe6,19710693089
2022-11-01T18:51:28Z,PAYMENT RECEIVED,648886681,0,e35c269def94e57363e7d3783d3efa8652c90caa8c545ca581ec61ee157a51cb,19070312155
2022-11-01T18:02:41Z,PAYMENT RECEIVED,640789328,0,8a96a05d28cec11c97cc3dde5b00b671016c0ee967815b3c6f218e66568a94f5,18421425474
2022-11-01T17:42:12Z,PAYMENT RECEIVED,640904554,0,fae3d28973c214090583954d63a4363af9188a5f4274e005056ec4ae9f4c5da7,20328224762
2022-11-01T17:42:12Z,PAYMENT SENT,0,-2547588616,ad70ca19e27d9a6b9c8ee653f6d3be3a3f2ef113535220b1d1ed44d75a45ad91,17780636146
2022-11-01T17:30:36Z,PAYMENT RECEIVED,649615183,0,25a210927b102ed101535893dec5455716b2bb3a3ffb663ddff8aa2673332e61,19687320208
2022-11-01T16:46:39Z,PAYMENT SENT,0,-1893298246,f7fb731e50bc884afba4cfcc458e8ddb2d87677d511e2e656ff89d9e52f76220,19037705025
2022-11-01T16:12:55Z,PAYMENT RECEIVED,637494908,0,75ac0dd48698162bc1223868696337050b7589e1ffe6ca0bed7a6abf1bc2e954,20931003271
2022-11-01T15:41:35Z,PAYMENT RECEIVED,641585731,0,d774ad26bc097b16388cc212626df59f320bfe5c2d7c51377263c157b2ba018b,20293508363
2022-11-01T15:32:37Z,PAYMENT RECEIVED,649807648,0,d232ca839079b1da25924d8cc06670079e22b9a889b17499f17b594432ba7e47,19651922632
2022-11-01T14:06:49Z,PAYMENT RECEIVED,640600635,0,dc8934d8f758bd6eade95255aba220dcbd9300a9a9f21bf4b976ad6a424addd6,19002114984
2022-11-01T13:28:35Z,PAYMENT RECEIVED,630999509,0,7a6d6ddef57890e5529ffa422074e2e168dc0d3e956c4ce76f276216cefc865f,20263824394
2022-11-01T13:28:35Z,PAYMENT SENT,0,-1902310045,44e1ba8335836f5fba3322a768647da4d6c7613117ee37ec995f847c9c52021c,18361514349
2022-11-01T12:57:45Z,PAYMENT RECEIVED,631673408,0,44f9a109f9c74b294a7f2f9f0f34ec599adb6d2d48d2b2bcaf2128c5dc601e55,19632824885
2022-11-01T12:43:05Z,PAYMENT RECEIVED,631775390,0,cb3137fe7b4a91210b5651cd097da55aac482e17be00349d3c99e99dc301ceb6,19635876286
2022-11-01T12:43:05Z,PAYMENT SENT,0,-634724809,52546a8b36eade1db073a8d67998267984728123c290f7da763d0b30e053fa17,19001151477
2022-11-01T11:23:46Z,PAYMENT RECEIVED,636370937,0,775345a28d90abd7f1997b4dd7570cc9d5f2d3f39a5291b003ba3043c221cd2b,19004100896
2022-11-01T11:03:29Z,PAYMENT SENT,0,-1288203204,a7587fa9256efb19249be04349b0f0648ff7428752ddcb210291c411e49780c9,18367729959
2022-11-01T10:09:47Z,PAYMENT RECEIVED,640687273,0,0ad0056c68be3986e527639597a898e8f158fff8e82d90d5f40ec08bc905481a,19655933163
2022-11-01T09:46:11Z,PAYMENT RECEIVED,625607313,0,4509d2447954607bd89945013e4a92e83d244d1b59251b17b9f3cd781192c07a,19015245890
2022-11-01T09:29:50Z,PAYMENT SENT,0,-643622137,549b401bc3ecbe4670fe12b8d7c12961883365410fa603eb1d1b56c4fddf83ec,18389638577
2022-11-01T09:28:11Z,PAYMENT RECEIVED,630323601,0,8b61957765f5071af9f2520821192483693a52b222c04060ace73b334f010755,19033260714
2022-11-01T08:41:43Z,PAYMENT SENT,0,-1292797279,779e2a4c07011036905ab85e3b79fdda3a3003ebdf33eb22e195d48855244a94,18402937113
2022-11-01T07:38:49Z,PAYMENT RECEIVED,640121791,0,42cf681a53573cab037a9974f139bd956e27623f1d03abd4fefcde1eda9d094a,19695734392
2022-11-01T06:25:14Z,PAYMENT RECEIVED,631639685,0,d16ba2b64870703b3648cdc0cbd472bb87e905a6f0e563d0d96d2e8a8689ef8f,19055612601
2022-11-01T05:16:24Z,PAYMENT RECEIVED,645026294,0,4163460b2064077674e27eb37d506a8891bd18ade942aed5a7a68a36e7a1fe43,18423972916
2022-11-01T04:37:58Z,PAYMENT RECEIVED,636383744,0,dc14b5b258bffd20418a62a4b212629e58febdf21f9ca4496ee4ae8c2934b091,17778946622
2022-11-01T04:15:44Z,PAYMENT RECEIVED,632063602,0,f22db975be745b9b4f9ae52d77af3ec3ef498f954f02879823fcdcd9c63a250e,17142562878
2022-11-01T04:06:41Z,PAYMENT RECEIVED,640337801,0,4f5903e746bd5957d3dc02f058a1aed7014d31efc7409d8cc4014c1e99318ec0,16510499276
2022-11-01T03:38:42Z,PAYMENT SENT,0,-1251096114,88fbbd8e3b97751fae29f1226a398b57b9342831bd57f245c4d9227daf9effec,15870161475
2022-11-01T03:32:37Z,PAYMENT RECEIVED,652877749,0,3f9159e3128c3b4eb0bda739caec9289a3ebeee3a6d10bb62b574d5507ac0400,17121257589
2022-11-01T02:21:46Z,PAYMENT SENT,0,-5657308656,fc5a07c15c629534047493ab6083f856e5ac2079fe59a8b21f0354019bb911cd,16468379840
2022-11-01T00:26:57Z,PAYMENT RECEIVED,646599553,0,b8dc464e2412c36dabc529971733be5e8c0cd38ee1da29ce46502274d0d914f8,22125688496
